rp,return_value,ci_low,ci_high
19.791668678535565,16.894592584448944,16.018984146772052,17.55159642614336
20.49074689815847,16.91978645542913,16.048814946940958,17.595494905251474
21.2145178491063,16.944673328216684,16.07836704576241,17.639248551639277
21.963853724165457,16.96925798582065,16.099058313121546,17.689188944572486
22.739657523579275,16.99354508888468,16.11823114816921,17.742065356573338
23.542864143224165,17.01753918073751,16.144237163723183,17.79473072582341
24.374441501222204,17.041244692171976,16.169994365172336,17.847391637491594
25.23539170434766,17.06466594596954,16.19550601737991,17.900049542577865
26.126752255633278,17.087807161186355,16.220775304648964,17.952705838013603
27.049597304631344,17.11067245721549,16.24580533403441,18.009012950227255
28.00503894183631,17.133265857639152,16.263878803068334,18.05826224350869
28.994228538828768,17.155591293883543,16.280798825619215,18.0980093819683
