rp,return_value,ci_low,ci_high
30.01835813575589,17.258681279548725,16.35398222161383,18.377779291416097
31.078661877820124,17.283484838870862,16.37648648894266,18.43301671913822
32.176417502507356,17.308086879156942,16.398855134720108,18.488335488474803
33.31294787934674,17.33248903766884,16.421089181593995,18.543735850842914
34.48962260405758,17.356692938366315,16.443189643289163,18.599218058404457
35.707859649004625,17.380700192015123,16.46515752469106,18.65478236406835
36.96912707195026,17.40451239629417,16.48699382192851,18.710429021492793
38.274944785163115,17.42813113590186,16.508699522455647,18.766652421749296
39.626886387014785,17.45155798266157,16.530275605133127,18.822984794581433
41.02658105827192,17.474794495626213,16.551723040308513,18.879409685381972
42.47571552536898,17.49784222118204,16.573042789895872,18.93592737776781
43.97603609302719,17.52070269315152,16.594235807454666,18.992538156196346
45.52935074866948,17.543377432895426,16.61530303826781,19.04924230596795
47.13753134116724,17.565867949414084,16.636245419419033,19.10604011322849
48.80251583654431,17.58817573944779,16.657063879869458,19.16293186497183
50.526310653356795,17.610302287576427,16.677759340533463,19.219917849042343
52.31099308056261,17.632249066318252,16.698332714353807,19.276998354137433
54.158713780794706,17.654017536227904,16.718784906376033,19.33272928956017
56.07169938205458,17.67560914599359,16.739116813822157,19.385310010281756
58.05225516094899,17.697025332533507,16.759329326163623,19.437904442310344
60.10276782070382,17.71826752109146,16.77942332519361,19.49051259574585
62.22570836730228,17.739337125331726,16.799399685098567,19.54313448069385
64.4236350872137,17.76023554743312,16.819259272529145,19.595770107265576
66.69919663030122,17.7809641781823,16.839002946670366,19.648419485577936
69.05513520162327,17.801524397066345,16.85832220887264,19.70108262575349
71.49428986597577,17.821917572364566,16.877359442171834,19.75375953792048
74.0195999691564,17.842145061239524,16.896280528299325,19.806450232212825
76.63410868007455,17.862208209827394,16.915086351435345,19.859154718770114
79.34096665797492,17.88210835332752,16.929817809796965,19.91187300773763
82.14343584919426,17.90184681609129,16.94330621207037,19.964605109266316
85.04489341802677,17.92142491171026,16.956656720103563,20.01735103351284
88.0488358164346,17.94084394310358,16.969870746209633,20.070110790639525
91.15888299750819,17.960105202604705,16.982949688210052,20.12288439081442
94.37878277775381,17.97920997204739,16.995894929583674,20.17567184421124
97.71241535346496,17.998159522851,17.00870783961414,20.228473161009436
101.1637979766207,18.016955116105134,17.021389773535816,20.281288351394142
104.73708979594497,18.035598002653533,17.033942072678197,20.334117425556204
108.43659686896098,18.054089423177324,17.046366064608854,20.386960393692185
112.26677735108136,18.072430608277614,17.058663063274867,20.43981726600436
116.23224686798518,18.090622778557346,17.070834369142833,20.492688052700718
120.33778407775893,18.108667144702565,17.08288126933744,20.54557276399498
124.58833642950081,18.12656490756297,17.094805037778574,20.59847141010659
128.9890261253308,18.144317258231826,17.10660693531705,20.651384001260702
133.54515629298987,18.16192537812525,17.11828820986894,20.704310547688237
138.2622173764655,18.179390439060825,17.128411508354716,20.75725105962582
143.14589375234786,18.196713603335574,17.13766231441852,20.81020554731583
148.20207057988586,18.21389602380333,17.146804366135928,20.863174021006394
153.43684089300118,18.230938843951435,17.155839014273457,20.91615649095136
158.85651294280527,18.24784319797687,17.164547113386618,20.969152967410356
164.46761779946627,18.264610210861697,17.17309498599155,21.022163460648734
170.27691722258996,18.281240998447966,17.1815403430846,21.075187980937628
176.2914118095948,18.29773666751194,17.189884484652648,21.128226538553914
182.51834943190426,18.314098315837775,17.19697999621423,21.18127914378023
188.96523396912096,18.33032703229057,17.200048383200638,21.23586480325823
195.63983435170627,18.346423896888812,17.203065142584506,21.2970060728409
202.55019392306664,18.36238998087629,17.206031207592012,21.358275564307156
209.70464013232328,18.378226346793355,17.208947492330655,21.419673673094575
217.1117945694503,18.393934048547635,17.21173832987161,21.481200795982662
224.78058335487253,18.409514131484187,17.214313926253084,21.542857331097487
232.72024789604072,18.424967632455054,17.21684594702439,21.60464367791631
240.94035602395243,18.440295579888264,17.219335188209637,21.66656023727229
249.45081352303166,18.45549899385629,17.221782429254336,21.72860741135911
258.2618760682675,18.4705788861439,17.22418843343605,21.79078560373574
267.3841615839947,18.48553626031554,17.226553948263046,21.8530952193311
276.8286630392064,18.50037211178208,17.228879705861335,21.915536664448812
286.606761694825,18.515087427867076,17.23116642335044,21.978110346771963
296.73024081888695,18.52968318787247,17.231759152585383,22.040816675367843
307.2112998861756,18.54416036314377,17.232140358557952,22.10365606069273
318.0625692794119,18.558519917134696,17.232509512654854,22.166628914596714
329.2971255097148,18.57276280547127,17.23286699985437,22.229735650328475
340.9285069746811,18.586889976015456,17.233213192699065,22.292976682540136
352.970730273065,18.600902368928203,17.233548451702276,22.356352427292098
365.43830709572546,18.61480091673203,17.23461555229327,22.420130162061046
378.3462617131929,18.628586544373086,17.23979291952766,22.484586041875772
391.71014908092565,18.6422601692827,17.244918048899805,22.549188756409333
405.54607358408276,18.65582270143843,17.249991563395017,22.61393876978073
419.870708444391,18.66927504342464,17.255014075983347,22.678836547691365
434.7013158125022,18.682618090492547,17.259811173362422,22.74388255743054
450.05576757004974,18.69585273061981,17.264305584652877,22.809077267880912
465.95256686646775,18.708979844569626,17.26875424679782,22.874421149524025
482.41087041653685,18.722000305949344,17.273157716236256,22.942487415012206
499.450511585514,18.734914981268595,17.277516540214624,23.017471935526483
517.0920242896756,18.74772472999697,17.281831256992863,23.092731328555303
535.3566677410724,18.76043040462121,17.286102396044996,23.168266604936623
554.2664520663102,18.77303285070194,17.290330478254326,23.24407877923758
573.8441648302393,18.78553290692994,17.29366422124121,23.320168869768327
594.1133984965034,18.79793140518197,17.29540348307642,23.39653789859584
615.0985788580498,18.81022917057611,17.2971128136821,23.473186891557873
636.8249944718586,18.8224270215267,17.298792759073834,23.550116878276864
659.3188271333541,18.834525769798773,17.30044385446295,23.62732889217397
682.6071834272386,18.84652622056211,17.302066624492035,23.704823970483144
706.7181273927491,18.858429172444794,17.303661583464766,23.7826031542652
731.6807143427192,18.870235417586386,17.305229235570277,23.860667488422003
757.5250258771913,18.88194574169062,17.306770075102147,23.9390180217107
784.2822061337682,18.8935609240777,17.308284586672173,24.017655806757958
811.9844993184009,18.905081737736168,17.309773245419034,24.09658190007431
840.6652885618325,18.916508949374347,17.311236517212063,24.175797362068504
870.3591361485156,18.92784331947135,17.3126748588501,24.25530325706197
901.1018251665018,18.939085602327705,17.314088718255736,24.335100653303282
932.9304026284686,18.950236546115548,17.315478534664912,24.415190622982674
965.8832241158699,18.961296892928416,17.31684473881206,24.49557424224666
1000.0,18.97226737883063,17.31818775311093,24.576252591212675
